eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
198706020009,0,145,2,405,14.152916,-85.07312,3.0,1,0.0,0.0,1,0,0,1,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-02,11152,14,2,20,6306
198706020010,0,145,2,405,14.152916,-85.07312,2.0,0,0.0,0.0,1,0,0,14,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,12.0,0.0,1,0.0,0.0,0,0,0,1987-06-02,11153,14,13,107,10574
198706020011,0,186,6,276,7.301756,81.67473,3.0,0,0.0,0.0,1,0,0,19,128,Tamils,0.0,0,4,2.0,33.0,11.0,1,0.0,0.0,0,1,0,1987-06-02,11154,233,18,8,2096
198706030006,0,92,6,733,31.638549,75.135566,1.0,0,-9.0,0.0,1,0,0,3,57,Sikh Extremists,0.0,0,4,2.0,3.0,3.0,1,0.0,0.0,0,0,0,1987-06-03,11156,6524,12,72,8887
198706030007,0,145,2,405,13.304902,-86.186265,1.0,0,0.0,0.0,1,0,0,14,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,6.0,6.0,1,0.0,0.0,0,0,0,1987-06-03,11157,5958,13,-1,6305
198706030008,0,603,8,661,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,0,4,46,Irish Republican Army (IRA),0.0,0,4,4.0,1.0,0.0,1,0.0,0.0,0,0,1,1987-06-03,11158,701,9,50,7332
198706030010,0,92,6,733,31.633078,74.878288,1.0,0,0.0,0.0,1,0,1,15,57,Sikh Extremists,0.0,0,4,3.0,6.0,0.0,0,0.0,0.0,0,0,0,1987-06-03,11159,235,14,-1,5158
198706040002,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11160,5955,15,97,13537
198706040003,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11161,5955,15,97,13537
198706040004,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11162,5955,15,97,13537
198706040005,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11163,5955,15,97,13537
198706040006,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11164,5955,15,97,13537
198706040007,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11165,5955,15,97,14769
198706040008,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11166,5955,15,97,14769
198706040009,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,16,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11167,5955,15,97,14769
198706040013,0,45,3,935,4.53581,-76.10659,1.0,0,0.0,0.0,1,0,0,3,24,M-19 (Movement of April 19),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1987-06-04,11168,3575,12,72,8887
198706040016,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,1,3,107,New People's Army (NPA),0.0,0,4,3.0,4.0,3.0,0,0.0,0.0,0,0,0,1987-06-04,11169,4112,12,73,6565
198706050002,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1987-06-05,11170,3767,12,73,8883
198706060002,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,2,14,57,Sikh Extremists,0.0,0,2,16.0,4.0,2.0,1,0.0,0.0,0,0,0,1987-06-06,11171,4658,13,79,12880
198706060003,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,2,14,57,Sikh Extremists,0.0,0,2,16.0,2.0,10.0,1,0.0,0.0,0,0,0,1987-06-06,11172,4658,13,79,1788
198706060005,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,0,21,106,Shining Path (SL),0.0,0,4,2.0,2.0,0.0,1,0.0,0.0,0,0,0,1987-06-06,11174,3767,20,17,4852
198706060006,0,160,5,573,14.584232,121.03904,1.0,0,1.0,0.0,1,0,0,4,107,New People's Army (NPA),0.0,0,4,2.0,3.0,1.0,1,0.0,0.0,0,0,0,1987-06-06,11175,4095,9,50,14029
198706060007,0,160,5,573,14.596051,120.978666,1.0,0,1.0,0.0,1,0,1,4,107,New People's Army (NPA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1987-06-06,11176,4112,9,-1,2974
198706060008,0,160,5,573,14.596051,120.978666,1.0,0,1.0,0.0,1,0,1,4,107,New People's Army (NPA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1987-06-06,11177,4112,9,47,6584
198706070001,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,14,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11178,6033,13,81,14704
198706070002,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,0,0,2,14,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,0,0.0,0.0,0,0,0,1987-06-07,11179,6033,13,81,10980
198706070003,0,45,3,204,9.337295,-73.653621,4.0,0,0.0,0.0,1,0,2,21,24,National Liberation Army of Colombia (ELN),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11180,6824,20,17,5105
198706070004,0,45,3,134,4.667128,-74.106056,1.0,0,1.0,0.0,1,0,0,4,24,National Liberation Army of Colombia (ELN),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11181,848,9,50,14070
198706070005,0,45,3,641,8.292798,-73.385133,1.0,0,1.0,0.0,1,0,0,4,24,Popular Liberation Army (EPL),0.0,0,4,2.0,5.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11182,5587,9,50,14070
198706070006,0,45,3,193,2.51379,-76.38945,1.0,0,1.0,0.0,1,0,0,4,24,Simon Bolivar Guerrilla Coordinating Board (CGSB),0.0,0,4,2.0,10.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11183,6707,9,50,14070
198706070007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,1.0,1,0.0,0.0,0,0,0,1987-06-07,11184,3767,2,89,9959
198706070008,0,160,5,476,8.161256,123.958794,1.0,0,1.0,0.0,1,0,0,4,107,New People's Army (NPA),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1987-06-07,11185,4030,9,47,13608
198706070009,0,160,5,922,,,5.0,0,1.0,0.0,1,0,2,4,107,New People's Army (NPA),0.0,0,2,16.0,1.0,8.0,1,0.0,0.0,0,0,0,1987-06-07,11186,6615,9,49,14030
198706070011,0,45,3,43,6.242026,-75.564766,1.0,0,-9.0,0.0,1,0,1,14,24,Death Squad,1.0,0,4,3.0,8.0,5.0,0,0.0,0.0,-9,-9,0,1987-06-07,11187,7284,13,105,13759
198706070013,0,160,5,700,15.153002,120.591942,1.0,0,0.0,0.0,1,0,1,3,107,New People's Army (NPA),0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1987-06-07,11188,271,12,73,4590
198706070014,0,160,5,980,6.929089,122.07885,1.0,0,0.0,0.0,0,0,1,3,107,New People's Army (NPA),0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,0,0,1987-06-07,11189,7197,12,73,11403
198706080001,0,45,3,53,6.547306,-71.002231,4.0,0,0.0,0.0,1,0,2,21,24,National Liberation Army of Colombia (ELN),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-08,11190,6824,20,60,14296
198706080005,0,145,2,535,12.103822,-86.267014,1.0,0,0.0,0.0,1,0,0,14,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,13.0,0.0,1,0.0,0.0,0,0,0,1987-06-08,11191,3666,13,86,9786
198706080006,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,5,10,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-08,11192,3767,7,84,9507
198706080007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,5,10,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-08,11193,3767,7,84,9507
198706080008,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,5,10,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-08,11194,3767,7,84,9507
198706080009,0,160,5,572,14.67428,121.057495,1.0,0,1.0,0.0,0,0,1,17,107,New People's Army (NPA),0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,0,0,1987-06-08,11195,5411,16,100,1762
198706080010,0,45,3,922,,,5.0,0,0.0,0.0,1,0,6,2,24,National Liberation Army of Colombia (ELN),0.0,0,4,3.0,0.0,0.0,0,1.0,0.0,0,0,0,1987-06-08,11196,6387,6,75,3124
198706080011,0,45,3,136,9.24605,-74.7595,1.0,0,0.0,0.0,1,0,6,1,24,National Liberation Army of Colombia (ELN),1.0,0,4,3.0,0.0,0.0,0,1.0,0.0,0,0,0,1987-06-08,11197,3999,2,-1,5784
198706080015,0,217,1,673,41.67086,-83.543846,1.0,0,0.0,0.0,1,0,3,5,146,Anti-Abortion extremists,0.0,0,5,18.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1987-06-08,11198,6674,0,11,11411
198706090001,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,0,0,2,14,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-09,11199,3767,13,40,10850
198706090004,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-09,11202,2752,12,73,8931
198706090005,0,159,3,916,-3.570725,-80.459595,1.0,0,1.0,1.0,1,0,0,4,106,Shining Path (SL),0.0,0,4,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1987-06-09,11203,6759,9,50,7354
198706090006,0,159,3,916,-3.570725,-80.459595,1.0,0,1.0,1.0,1,0,0,4,106,Shining Path (SL),0.0,0,4,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1987-06-09,11204,6759,9,50,7354
198706100001,0,43,3,58,-18.477323,-70.314534,1.0,0,0.0,0.0,1,0,2,2,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-10,11206,361,6,26,5238
198706100002,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,2,2,24,National Liberation Army of Colombia (ELN),1.0,0,2,16.0,0.0,2.0,1,0.0,0.0,0,0,0,1987-06-10,11207,4264,6,25,3323
198706100003,0,160,5,120,16.41639,120.59306,1.0,0,0.0,0.0,0,0,2,2,107,New People's Army (NPA),1.0,0,2,16.0,0.0,0.0,0,0.0,0.0,0,0,0,1987-06-10,11208,500,6,25,3035
198706100004,0,186,6,659,9.820917,80.200042,1.0,0,1.0,0.0,1,0,2,4,128,Tamils,0.0,0,2,16.0,18.0,12.0,1,0.0,0.0,0,1,0,1987-06-10,11209,6634,9,50,14052
198706100005,0,186,6,645,8.589444,80.835,1.0,0,0.0,0.0,1,0,2,19,128,Tamils,0.0,0,2,16.0,18.0,0.0,1,0.0,0.0,0,1,0,1987-06-10,11210,4448,18,8,2096
198706100007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,3.0,0.0,1.0,1,0.0,0.0,0,0,0,1987-06-10,11212,3767,12,73,8931
198706100008,0,159,3,490,-11.967368,-76.978462,1.0,0,1.0,0.0,1,0,0,4,106,Shining Path (SL),0.0,0,4,2.0,0.0,4.0,1,0.0,0.0,0,0,0,1987-06-10,11213,3767,9,48,7349
198706100009,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,5,10,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-10,11214,3767,7,84,10879
198706100010,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,5,10,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,4,3.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-10,11215,3767,7,84,10878
198706100011,0,186,6,276,8.87286,81.032324,1.0,1,0.0,0.0,1,0,0,19,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1987-06-10,11216,6605,18,8,3050
198706110001,0,145,2,296,13.08956,-86.354361,1.0,0,0.0,0.0,1,0,2,21,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-11,11217,2242,20,17,5088
198706110002,0,45,3,641,7.894195,-72.503885,1.0,0,0.0,0.0,1,0,3,19,24,National Liberation Army of Colombia (ELN),1.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-11,11218,1651,18,9,13263
198706110003,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,15.0,0.0,2.0,1,0.0,0.0,0,1,0,1987-06-11,11219,1843,12,72,12084
198706110004,0,186,6,659,9.82486,80.236347,1.0,0,1.0,0.0,1,0,2,4,128,Tamils,0.0,0,2,16.0,15.0,0.0,1,0.0,0.0,0,1,0,1987-06-11,11220,5192,9,49,14041
198706110005,0,185,8,192,41.118663,1.24533,1.0,0,0.0,0.0,1,0,2,21,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1987-06-11,11221,6521,20,60,8560
198706110006,0,145,2,559,12.929811,-85.917027,4.0,0,0.0,0.0,1,0,0,2,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,1.0,6.0,1,0.0,0.0,0,0,0,1987-06-11,11222,6824,6,25,4761
198706110007,0,145,2,220,12.267322,-85.382162,1.0,0,0.0,0.0,1,0,0,2,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-11,11223,1646,6,25,904
198706120002,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,3,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-12,11224,6033,12,70,9132
198706120003,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,2,14,57,Sikh Extremists,0.0,0,2,16.0,3.0,10.0,1,0.0,0.0,0,0,0,1987-06-12,11225,4658,13,40,10653
198706120005,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,0,0,1,3,107,New People's Army (NPA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1987-06-12,11226,4112,12,73,6757
198706120006,0,145,2,405,,,5.0,0,1.0,0.0,1,0,2,4,95,Nicaraguan Democratic Force (FDN),0.0,0,2,11.0,15.0,0.0,1,0.0,0.0,0,0,0,1987-06-12,11227,5068,9,43,6634
198706120007,0,603,8,661,54.530989,-6.02939,1.0,0,1.0,0.0,1,0,1,4,99,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,,0,0.0,0.0,0,0,1,1987-06-12,11228,3633,9,47,6011
198706120011,0,183,11,318,-26.184113,28.033232,1.0,0,0.0,0.0,1,0,2,2,124,African National Congress (South Africa),0.0,0,2,8.0,,,1,0.0,0.0,0,0,0,1987-06-12,11229,3028,6,36,1453
198706130001,0,145,2,664,13.564251,-86.02984,1.0,0,0.0,0.0,1,0,2,21,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11230,5415,20,17,5088
198706130006,0,145,2,664,13.6772,-86.3153,1.0,0,0.0,0.0,1,0,2,16,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11231,5794,15,97,11313
198706130007,0,145,2,664,13.564251,-86.02984,1.0,0,0.0,1.0,1,0,2,16,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11232,5415,15,97,11313
198706130008,0,145,2,664,13.564251,-86.02984,1.0,0,0.0,1.0,1,0,2,16,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11233,5415,15,97,11313
198706130009,0,145,2,664,13.6772,-86.3153,1.0,0,0.0,0.0,1,0,2,21,95,Nicaraguan Democratic Force (FDN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11234,5794,20,17,5073
198706130010,0,185,8,933,39.470239,-0.376805,1.0,0,0.0,0.0,1,0,2,2,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1987-06-13,11235,6871,6,25,4173
198706130011,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,1,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,5.0,1,0.0,0.0,0,0,0,1987-06-13,11236,6033,2,31,9252
198706130012,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,0,2,57,Sikh Extremists,0.0,0,4,3.0,5.0,14.0,1,0.0,0.0,0,0,0,1987-06-13,11237,4658,6,75,5140
198706130013,0,92,6,733,30.672393,74.755048,1.0,0,-9.0,0.0,0,0,0,3,57,Sikh Extremists,0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11238,2271,12,72,8976
198706130014,0,159,3,922,,,5.0,0,0.0,0.0,1,0,0,14,106,Shining Path (SL),0.0,0,4,2.0,8.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11239,3723,13,107,14998
198706130015,0,159,3,407,-11.024674,-75.405337,2.0,0,0.0,0.0,1,0,2,14,106,Shining Path (SL),0.0,0,2,16.0,7.0,0.0,1,0.0,0.0,0,0,0,1987-06-13,11240,4430,13,107,15016
198706130016,0,92,6,256,28.585836,77.153336,1.0,0,-9.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,1.0,4.0,0,0.0,0.0,0,0,0,1987-06-13,11241,4658,13,87,5161
198706130017,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1987-06-13,11242,4658,13,106,2344
198706130018,0,92,6,733,31.731389,75.181944,1.0,0,0.0,0.0,1,0,1,15,57,Sikh Extremists,0.0,0,4,3.0,7.0,0.0,0,0.0,0.0,0,0,0,1987-06-13,11243,6797,14,-1,4948
198706140002,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,1,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11244,3767,2,6,1585
198706140003,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,1,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11245,3767,2,6,1585
198706140004,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,1,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11246,3767,2,6,1585
198706140005,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,2,1,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11247,3767,2,6,1585
198706140006,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11248,3767,2,31,4098
198706140008,0,145,2,664,,,5.0,0,0.0,0.0,1,0,0,1,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,1.0,6.0,1,0.0,0.0,0,0,0,1987-06-14,11249,4973,2,20,899
198706140009,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,0,0,0,3,107,New People's Army (NPA),0.0,0,4,3.0,2.0,0.0,1,0.0,0.0,0,0,0,1987-06-14,11250,4112,12,72,14368
198706140010,0,160,5,120,16.41639,120.59306,1.0,0,0.0,0.0,1,0,0,3,107,New People's Army (NPA),0.0,0,4,2.0,2.0,2.0,1,0.0,0.0,0,0,0,1987-06-14,11251,500,12,70,14100
198706140011,0,92,6,256,28.585836,77.153336,1.0,0,0.0,0.0,1,0,1,22,57,Sikh Extremists,0.0,0,4,3.0,4.0,0.0,0,0.0,0.0,0,0,0,1987-06-14,11252,4658,21,67,12572
198706140012,0,92,6,733,31.633078,74.878288,1.0,0,0.0,0.0,0,0,1,2,57,Sikh Extremists,0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,0,0,1987-06-14,11253,235,6,75,3536
198706140013,0,92,6,733,31.633078,74.878288,1.0,0,0.0,0.0,0,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,0,0,1987-06-14,11254,235,13,57,5500
198706150003,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,2,1,107,New People's Army (NPA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-15,11255,4112,2,-1,12206
198706150004,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,2,1,107,New People's Army (NPA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-15,11256,4112,2,-1,12207
198706150005,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,0,3,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,4,3.0,1.0,0.0,1,0.0,0.0,0,0,0,1987-06-15,11257,6033,12,73,8931
198706150006,0,159,3,80,-14.31884,-74.378173,3.0,0,0.0,0.0,1,0,0,14,106,Shining Path (SL),0.0,0,4,2.0,11.0,0.0,0,0.0,0.0,0,0,0,1987-06-15,11258,445,13,105,8599
198706150007,0,183,11,962,-33.98263,18.569386,1.0,0,0.0,0.0,1,0,1,2,124,African National Congress (South Africa),0.0,0,2,7.0,0.0,4.0,1,0.0,0.0,0,0,0,1987-06-15,11259,2543,6,75,3238
198706160003,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,1,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,15.0,0.0,4.0,1,0.0,0.0,0,0,0,1987-06-16,11260,3767,2,6,1575
198706160005,0,185,8,192,41.400635,2.150913,1.0,0,0.0,0.0,1,0,2,1,46,Basque Fatherland and Freedom (ETA),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1987-06-16,11261,606,2,6,1575
198706160007,1,45,3,922,,,5.0,0,1.0,0.0,1,0,6,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,32.0,25.0,1,1.0,0.0,0,0,0,1987-06-16,11263,5337,9,50,7374
198706160008,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,0,3,24,National Liberation Army of Colombia (ELN),1.0,0,4,2.0,2.0,5.0,1,0.0,0.0,0,0,0,1987-06-16,11264,848,12,72,8887
198706160009,0,88,2,311,13.729643,-87.569391,1.0,0,1.0,0.0,1,0,0,4,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,10.0,0.0,1,0.0,0.0,1,0,1,1987-06-16,11265,3588,9,44,7337
198706160010,0,145,2,220,11.948718,-84.901224,2.0,1,1.0,0.0,1,0,0,4,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,25.0,0.0,1,0.0,0.0,0,0,0,1987-06-16,11266,3478,9,44,6545
198706160011,0,69,8,236,41.930607,8.742907,1.0,0,0.0,0.0,1,0,1,12,42,Corsican National Liberation Front (FLNC),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1987-06-16,11267,119,10,-1,3578
198706160012,0,603,8,661,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,99,Irish Republican Army (IRA),0.0,0,2,15.0,1.0,0.0,0,0.0,0.0,0,0,1,1987-06-16,11268,701,9,47,7782
198706160013,0,183,11,962,-33.98263,18.569386,1.0,0,0.0,0.0,0,0,1,2,124,African National Congress (South Africa),0.0,0,2,7.0,0.0,2.0,1,0.0,0.0,0,0,0,1987-06-16,11269,2543,6,75,3238
198706170001,0,159,3,247,-14.813056,-71.769722,2.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1987-06-17,11270,5189,12,72,8887
198706180001,0,159,3,57,-16.409501,-71.537384,1.0,0,1.0,0.0,1,0,2,4,106,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1987-06-18,11271,356,9,44,7392
198706180002,0,145,2,220,11.727473,-86.21585,4.0,0,0.0,0.0,1,0,0,1,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,8.0,10.0,1,0.0,0.0,0,0,0,1987-06-18,11272,6824,2,20,6544
198706180003,0,145,2,296,13.047115,-86.267944,1.0,0,0.0,0.0,1,0,0,1,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,5.0,0.0,1,0.0,0.0,0,0,0,1987-06-18,11273,7223,2,20,898
198706180004,0,145,2,664,13.564251,-86.02984,1.0,0,0.0,0.0,1,0,0,14,95,Nicaraguan Democratic Force (FDN),0.0,0,4,2.0,8.0,0.0,1,0.0,0.0,0,0,0,1987-06-18,11274,5415,13,107,11730
