eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,entity,enc_nationality,enc_group,motive,guncertain1,individual,nperpcap,claimed,enc_weapon_type,enc_weapon_subtype,killed,nkillus,nkillter,wounded,nwoundus,nwoundte,property,hostages/kidnapping,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
200803260003,0,4,6,405,31.363647,63.958611,4.0,0,1.0,0.0,1,0,0,4,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),67,Taliban,Unknown,0.0,0,0.0,1.0,4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,1,1,2008-03-26,10159,5670,9,58,4405
200803260004,0,186,6,319,7.733107,81.68882,1.0,0,0.0,0.0,1,0,2,3,Sri Lankan Special Task Force,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,1.0,0,0.0,0.0,2,8.0,2.0,0.0,0.0,5.0,0.0,0.0,-9,0.0,0,1,1,2008-03-26,10160,655,12,74,10971
200803260006,0,97,10,902,30.66667,34.83333,4.0,0,0.0,0.0,1,0,2,14,Israel,71,Palestinian Islamic Jihad (PIJ),Unknown,0.0,0,0.0,1.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0,2008-03-26,10162,5670,13,104,8201
200803260008,0,4,6,405,31.363648,63.958562,4.0,0,0.0,0.0,1,0,2,3,Afghan Security,0,Taliban,Unknown,1.0,0,0.0,0.0,2,17.0,1.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0,0,0,2008-03-26,10164,5670,12,73,1863
200803260009,0,4,6,461,34.368889,69.218333,1.0,0,0.0,0.0,1,0,2,3,Afghan Security,0,Taliban,Unknown,1.0,0,0.0,0.0,2,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,2008-03-26,10165,3495,12,73,1864
200803270007,0,97,10,902,,,5.0,0,0.0,0.0,1,0,2,4,Israel Defence Forces,71,Al-Aqsa Martyrs Brigade,Retaliation for the crimes the Israeli soldiers commit against the Palestinian people,0.0,0,0.0,1.0,2,11.0,,0.0,0.0,,0.0,0.0,-9,0.0,1,0,0,2008-03-27,10168,5670,9,46,6484
200803270008,0,97,10,902,31.670149,34.575153,1.0,0,0.0,0.0,1,0,2,14,Israel,71,Palestinian Islamic Jihad (PIJ),"In response to the Israel war force policy, arrests and continued witch hunt of Mujahedeen in the West Bank and an assurance of the option of Jihad until liberation of the Palestinian soil",0.0,0,0.0,1.0,2,11.0,,0.0,0.0,,0.0,0.0,-9,0.0,1,0,0,2008-03-27,10169,343,13,106,3408
200803280005,0,97,10,902,31.374899,34.398018,1.0,0,0.0,0.0,0,0,2,4,Israel,71,Palestinian Islamic Jihad (PIJ),The bombing was carried out as part of the natural response to the occupation's crimes in the West Bank and Gaza Strip.,0.0,0,0.0,1.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,2008-03-28,10172,2855,9,49,10691
200803280008,0,97,10,902,31.5282,34.596382,1.0,0,0.0,0.0,0,0,2,14,Israel,71,Al-Aqsa Martyrs Brigade,The operation came in retaliation for the occupation's crimes in the West Bank and Gaza Strip,0.0,0,0.0,1.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,2008-03-28,10174,4948,13,106,10695
200803280011,0,97,10,902,31.5282,34.596382,1.0,0,0.0,0.0,1,0,2,14,Israel,71,Palestinian Islamic Jihad (PIJ),The operation came in response to the Israeli crimes against the Palestinian resistance,0.0,0,0.0,1.0,2,11.0,,0.0,0.0,,0.0,0.0,-9,0.0,1,0,0,2008-03-28,10177,4948,13,106,10695
200803290002,0,4,6,445,36.896969,65.665857,4.0,0,0.0,0.0,1,0,2,3,Afghan Security,0,Taliban,Unknown,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,0,0,2008-03-29,10179,5670,12,73,319
200803290007,0,186,6,988,6.872751,81.35066,3.0,0,0.0,0.0,1,0,0,2,United Peoples Freedom Alliance,134,Liberation Tigers of Tamil Eelam (LTTE),Unknown,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-03-29,10183,3677,6,76,11261
200803290008,0,4,6,405,31.825871,64.576431,1.0,0,0.0,0.0,1,0,2,3,Afghan Security,0,Taliban,Unknown,0.0,0,0.0,1.0,2,16.0,2.0,0.0,0.0,8.0,0.0,0.0,1,0.0,0,0,0,2008-03-29,10184,2002,12,74,11529
200803290009,0,92,6,729,20.844403,85.151082,3.0,0,1.0,0.0,1,0,0,14,Young Orissan man,65,Maoists,Unknown,1.0,0,0.0,0.0,5,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-9,-9,0,2008-03-29,10185,260,13,104,-1
200803290011,0,4,6,96,35.088164,63.09357,3.0,0,1.0,0.0,1,0,2,4,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),67,Taliban,Unknown,0.0,0,0.0,1.0,2,11.0,2.0,,0.0,,,0.0,1,0.0,0,1,1,2008-03-29,10186,3765,9,58,9091
200803290013,0,4,6,470,31.640278,65.3975,3.0,0,1.0,0.0,1,0,2,4,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),67,Taliban,Unknown,0.0,0,0.0,1.0,2,17.0,,0.0,0.0,,0.0,0.0,-9,0.0,0,1,1,2008-03-29,10187,5910,9,58,3161
200803290015,0,4,6,983,33.032354,66.006029,2.0,0,1.0,0.0,1,0,2,4,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),67,Taliban,Unknown,0.0,0,0.0,1.0,2,16.0,,0.0,0.0,,0.0,0.0,-9,0.0,0,1,1,2008-03-29,10188,1959,9,58,9093
200803290019,0,6,10,723,35.704616,-0.654332,1.0,0,0.0,0.0,0,1,2,2,State-owned company,2,Algerian Islamic Extremists,Part of a campaign by Islamic extremists to destabilize Algeria by targeting institutions affiliated with the government.,,0,0.0,0.0,2,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-03-29,10191,5094,6,-1,-1
200803300002,0,97,10,902,31.374899,34.398018,1.0,0,0.0,0.0,1,0,2,4,Israel Defence Forces,71,Palestinian Islamic Jihad (PIJ),Retaliation for the continuous occupation crimes against Palestinian people in the West Bank and Gaza Strip and in retaliation for the Israeli assassinations of the brigades' commanders and resistance fighters,0.0,0,0.0,1.0,2,11.0,,0.0,0.0,,0.0,0.0,-9,0.0,1,0,0,2008-03-30,10192,2855,9,47,6140
200803300003,0,4,6,470,31.546111,65.858056,1.0,0,0.0,0.0,1,0,0,2,Government of Afghanistan,0,Taliban,Unknown,1.0,0,1.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-03-30,10193,3413,6,28,4498
200803300004,0,185,8,124,43.1839,-2.265466,1.0,0,0.0,0.0,1,0,2,16,Basque Telecommunications System,133,Basque Fatherland and Freedom (ETA),Unknown,0.0,0,0.0,1.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,0,2008-03-30,10194,408,15,98,9126
200803310004,0,4,6,470,31.640278,65.3975,3.0,0,0.0,0.0,1,0,2,14,Road Construction Company,0,Taliban,Unknown,1.0,0,0.0,0.0,2,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-03-31,10197,5910,13,105,1702
200804010001,0,4,6,676,31.622827,62.869366,1.0,0,0.0,0.0,1,1,2,3,Afghan Police,0,Taliban,The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,2,15.0,3.0,0.0,1.0,5.0,0.0,0.0,-9,0.0,0,0,0,2008-04-01,10199,2763,12,71,785
200804010003,0,92,6,155,24.749905,84.370896,2.0,1,0.0,1.0,1,0,0,14,Kala Pahar,65,Communist Party of India - Maoist (CPI-Maoist),Police suspected that the Maoist attack was linked to an extortion demand on the construction company.,0.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,2008-04-01,10200,2536,13,106,10525
200804010004,0,92,6,448,23.075278,85.278889,3.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),The specific purpose of the attack was to punish the targeted civilians for taking part in robbery and extortion.,0.0,0,0.0,1.0,6,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2008-04-01,10201,2796,13,59,2692
200804010017,0,45,3,276,4.21557,-73.81502,1.0,0,0.0,0.0,0,0,2,21,,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,2.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-01,10202,2126,20,25,879
200804010034,0,153,6,702,34.774479,72.364052,1.0,0,0.0,0.0,1,0,0,14,,108,Tehrik-i-Taliban Pakistan (TTP),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,2.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0,0,0,2008-04-01,10204,3629,13,105,1688
200804010039,0,186,6,705,8.980118,79.912462,1.0,0,0.0,0.0,1,0,0,2,,134,Liberation Tigers of Tamil Eelam (LTTE),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-01,10205,3439,6,27,276
200804010040,0,186,6,705,8.980118,79.912462,1.0,0,0.0,0.0,1,0,2,15,,134,Liberation Tigers of Tamil Eelam (LTTE),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-01,10206,3439,14,-1,9887
200804020012,0,95,10,302,34.186336,45.126056,3.0,0,0.0,0.0,1,0,2,14,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown or was not reported.,1.0,0,17.0,0.0,2,16.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,0,0,2008-04-02,10208,4711,13,32,10608
200804020016,0,160,5,916,5.96147,120.988483,1.0,0,0.0,0.0,1,0,6,8,Maimbung Central School,113,Abu Sayyaf Group (ASG),The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2008-04-02,10209,3050,3,96,6795
200804020029,0,95,10,302,33.74324,44.623825,1.0,0,0.0,0.0,1,0,2,14,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-02,10210,574,13,32,621
200804030005,0,160,5,575,7.1295,124.563172,1.0,0,0.0,0.0,1,0,0,12,Civilian Volunteer's Organization,113,Moro Islamic Liberation Front (MILF),The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,0.0,4,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0,0,0,2008-04-03,10211,1719,10,16,3437
200804030006,0,45,3,386,2.56426,-72.637985,1.0,0,0.0,0.0,1,0,0,15,,51,Revolutionary Armed Forces of Colombia (FARC),"The specific purpose of the attack was unknown, although it was suspected it was carried out to deter any rescue attempt of FARC hostages including Ingrid Betancourt.",1.0,0,0.0,0.0,6,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,1,1,2008-04-03,10212,4803,14,89,6301
200804040002,0,92,6,155,24.924391,86.220707,1.0,1,0.0,0.0,1,0,0,1,,65,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out because an extortion payment was not made to the militants.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,1.0,0,0,0,2008-04-04,10215,5202,2,13,10597
200804040006,1,160,5,1042,7.971645,122.396278,1.0,0,0.0,0.0,1,0,6,14,,113,Moro Islamic Liberation Front (MILF),The Moro Islamic Liberation Front took the two hostages when they would not give them a rifle and a bolo.,0.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,0,0,2008-04-04,10216,2163,13,59,4359
200804040008,0,92,6,729,18.364195,81.892418,3.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),"Sayam Lachha was accused of being a police informer, which is why he was killed.",0.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-04,10217,3388,13,59,8452
200804050005,0,141,6,621,29.506744,82.08536,3.0,0,0.0,0.0,1,0,6,14,United Marxist Leninist (UML),100,Maoists,It can be assumed that the kidnapping and assault were the result of upcoming elections on April 10.,,0,0.0,0.0,4,5.0,0.0,0.0,0.0,2.0,0.0,0.0,-9,1.0,-9,-9,0,2008-04-05,10219,3741,13,75,11156
200804050016,0,6,10,304,35.21462,0.96719,1.0,0,1.0,0.0,1,0,2,4,Algerian soldiers,2,Algerian Islamic Extremists,It is suspected that this attack was part of a calculated campaign by Islamic extremists to destabilize Algeria by weakening security forces protecting the 'apostate' Algerian government.,,0,0.0,0.0,2,12.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0,0,0,2008-04-05,10220,1640,9,52,2235
200804050040,0,6,10,961,36.891243,4.123217,1.0,0,0.0,0.0,1,0,0,3,Alegerian Law Enforcement,2,Al-Qaida in the Islamic Maghreb (AQIM),The specific motive for the attack is unknown.,0.0,0,0.0,1.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-05,10221,5512,12,72,2622
200804060005,0,186,6,1021,7.031878,80.028341,1.0,0,0.0,0.0,1,1,2,2,,134,Liberation Tigers of Tamil Eelam (LTTE),The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,0.0,2,13.0,15.0,0.0,1.0,83.0,0.0,0.0,-9,0.0,0,0,0,2008-04-06,10223,5830,6,28,9471
200804060006,0,160,5,35,13.240874,123.537612,1.0,0,0.0,0.0,1,0,1,4,,113,New People's Army (NPA),Suspected New People's Army rebels killed the retired sergeant because of his former work as a soldier.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-06,10224,3182,9,49,1481
200804060029,0,160,5,35,13.240874,123.537612,1.0,0,0.0,0.0,1,0,0,4,,113,New People's Army (NPA),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-06,10226,3182,9,49,1480
200804070004,0,92,6,78,27.184027,95.346848,1.0,0,0.0,0.0,1,0,2,19,Namrup Railway Station,65,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-07,10227,3862,18,103,9481
200804070024,0,4,6,337,35.69206,64.295739,1.0,0,0.0,0.0,1,0,2,2,,0,Taliban,The specific motive for the attack is unknown.,0.0,0,0.0,1.0,2,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0,0,0,2008-04-07,10230,4491,6,28,9804
200804080001,1,160,5,916,5.917386,120.99701,1.0,0,0.0,0.0,1,0,6,14,,113,Abu Sayyaf Group (ASG),The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2008-04-08,10231,2960,13,105,9831
200804080005,0,95,10,302,33.693947,45.067425,1.0,0,0.0,0.0,1,0,2,19,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,2,10.0,7.0,0.0,0.0,11.0,0.0,0.0,1,0.0,0,0,0,2008-04-08,10232,487,18,8,522
200804080007,0,92,6,448,23.041512,84.544486,3.0,0,0.0,0.0,1,0,0,17,,65,Maoists,The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,4,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-9,-9,0,2008-04-08,10233,2149,16,-1,4596
200804080019,0,6,10,175,36.562222,3.594444,1.0,1,1.0,0.0,1,0,2,4,Algerian soldiers,2,Al-Qaida in the Islamic Maghreb (AQIM),Part of an AQLIM campaign to destabilize Algeria by weakening security forces protecting the 'apostate' Algerian government.,0.0,0,0.0,1.0,2,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-08,10234,3075,9,49,2223
200804080023,0,95,10,302,33.693947,45.067425,1.0,1,0.0,0.0,1,0,2,19,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,6.0,0.0,,5.0,0.0,,0,0.0,0,0,0,2008-04-08,10235,487,18,8,1257
200804090001,0,97,10,902,31.502407,34.459743,1.0,0,0.0,0.0,1,0,0,21,,71,Palestinian Islamic Jihad (PIJ),Islamic Jihad was one of three groups to claim responsibility for the border raid. The other two groups were not identified.,0.0,0,0.0,1.0,4,4.0,2.0,0.0,2.0,2.0,0.0,0.0,-9,0.0,1,0,0,2008-04-09,10236,3838,20,62,9480
200804090006,0,92,6,729,18.364195,81.892418,3.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-09,10237,3388,13,59,8000
200804090007,0,182,11,113,2.059819,45.326115,1.0,0,0.0,0.0,1,0,2,6,Mogadishu International Airport,130,Al-Shabaab,The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,0.0,2,11.0,,0.0,0.0,,0.0,0.0,-9,0.0,0,0,0,2008-04-09,10238,3667,1,3,9188
200804090035,0,97,10,902,31.348022,34.491093,1.0,1,0.0,0.0,1,0,0,14,,71,Al-Aqsa Martyrs Brigade,The specific motive for the attack is unknown.,1.0,0,0.0,1.0,4,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0.0,1,0,0,2008-04-09,10239,3838,13,40,10629
200804090038,0,6,10,181,36.691273,3.588857,1.0,0,0.0,0.0,1,0,0,14,Foreign workers in Algeria,28,Algerian Islamic Extremists,To protest the presence of foreigners in Algeria.,,0,0.0,0.0,4,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,1,1,2008-04-09,10240,5214,13,40,3333
200804100019,0,92,6,155,25.069122,84.016578,3.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-10,10242,4659,13,75,8704
200804100027,0,160,5,289,7.371271,125.49612,1.0,0,0.0,0.0,0,0,3,16,,113,New People's Army (NPA),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-10,10243,4223,15,97,1171
200804110004,0,186,6,705,9.666399,80.020477,1.0,0,0.0,0.0,1,0,0,14,,134,Liberation Tigers of Tamil Eelam (LTTE),The specific motive for the attackcame from numerous death threats against the target.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-11,10244,2401,13,83,391
200804120001,0,185,8,663,42.695391,-1.676069,4.0,0,0.0,0.0,1,0,2,16,Navarre Telecommunications,133,Basque Fatherland and Freedom (ETA),The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,1.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,0,2008-04-12,10246,5670,15,56,1627
200804120002,0,4,6,676,31.026149,62.450415,4.0,0,0.0,0.0,1,1,2,1,,65,Taliban,The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,2,13.0,3.0,0.0,1.0,8.0,0.0,0.0,-9,0.0,0,1,1,2008-04-12,10247,-1,2,13,2387
200804130001,0,92,6,155,24.772916,86.386138,1.0,0,0.0,0.0,1,0,2,3,Government Railway Police,65,Communist Party of India - Maoist (CPI-Maoist),The militants carried out the attack in order to loot arms and ammunition from the Government Railway Police office.,1.0,0,0.0,0.0,2,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-13,10249,2467,12,71,9352
200804130005,0,4,6,470,31.623036,65.054246,3.0,0,0.0,0.0,1,0,0,3,Afghan Government,0,Taliban,The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,0.0,4,5.0,4.0,0.0,2.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-13,10250,3539,12,74,4348
200804130006,0,92,6,78,27.491929,95.347833,3.0,0,1.0,0.0,1,0,0,4,Indian Military,65,United Liberation Front of Assam (ULFA),The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-13,10251,5538,9,49,5432
200804130008,0,155,10,1014,32.222271,35.253506,1.0,0,0.0,1.0,0,0,1,2,,157,Al-Aqsa Martyrs Brigade,The specific motive for the attack is unknown or was not reported.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0,0,0,2008-04-13,10252,493,6,28,5950
200804130011,0,182,11,411,4.73538,45.2024,1.0,0,0.0,0.0,1,0,0,8,,57,Al-Shabaab,"A senior commander of the al Shabaab, Mukhtar Ali Robow, said the four victims were killed accidentally in crossfire.",0.0,0,0.0,1.0,4,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,2008-04-13,10254,694,3,96,835
200804130013,0,95,10,302,33.74324,44.623825,1.0,0,0.0,0.0,1,0,0,14,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,2008-04-13,10255,574,13,104,806
200804130017,0,160,5,889,12.703378,124.045004,1.0,0,0.0,0.0,1,0,2,16,,113,New People's Army (NPA),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-13,10256,5315,15,97,397
200804130018,0,160,5,1041,6.929089,122.07885,1.0,0,0.0,1.0,1,0,2,15,,113,Abu Sayyaf Group (ASG),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-13,10257,5915,14,-1,113
200804130019,0,160,5,1041,6.929089,122.07885,1.0,0,0.0,1.0,1,0,2,1,,113,Abu Sayyaf Group (ASG),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-13,10258,5915,2,90,681
200804130033,0,45,3,228,2.51379,-76.38945,1.0,0,0.0,0.0,1,0,2,21,,29,Revolutionary Armed Forces of Colombia (FARC),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-13,10260,5591,20,18,10598
200804140010,0,95,10,828,34.010471,44.148235,1.0,0,0.0,0.0,1,0,0,14,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,4.0,0.0,4.0,17.0,0.0,0.0,-9,0.0,0,0,0,2008-04-14,10262,486,13,106,9600
200804150011,0,95,10,26,33.420948,43.295662,1.0,0,0.0,0.0,1,1,2,14,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,0.0,0,0.0,0.0,2,13.0,14.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-15,10269,4550,13,104,4112
200804150012,0,95,10,302,33.74324,44.623825,1.0,0,0.0,0.0,1,0,2,19,,69,Al-Qaida in Iraq,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,15.0,42.0,0.0,0.0,80.0,0.0,0.0,1,0.0,0,0,0,2008-04-15,10270,574,18,8,473
200804150021,0,4,6,676,31.914772,63.114563,1.0,0,0.0,0.0,1,0,0,15,,0,Taliban,The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0,0,0,2008-04-15,10271,4547,14,89,1468
200804150023,0,95,10,97,33.303566,44.371773,1.0,0,0.0,0.0,1,0,2,3,Iraqi Police Service (IPS),69,Islamic State of Iraq (ISI),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,2,15.0,1.0,0.0,,8.0,0.0,,1,0.0,0,0,0,2008-04-15,10273,442,12,73,9802
200804160005,0,92,6,448,24.179793,86.306772,3.0,0,0.0,0.0,1,0,2,19,,65,Communist Party of India - Maoist (CPI-Maoist),The attack was carried out to call attention to a 24-hour strike in Jharkhand and Bihar made by the Maoist militants to protest the killing of eight rebels by security forces in Garwah District earlier in April 2008.,0.0,0,0.0,0.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-16,10274,2042,18,103,9665
200804170007,0,185,8,124,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,2,,133,Basque Fatherland and Freedom (ETA),The ETA claimed responsibility for the bombing of the Socialist Party offices.,0.0,0,0.0,1.0,2,16.0,0.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0,1,0,2008-04-17,10275,834,6,27,9579
200804190010,0,92,6,448,24.318333,84.303056,2.0,0,0.0,0.0,1,0,0,14,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,,0,0.0,0.0,4,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,2008-04-19,10283,2618,13,105,10632
200804190026,0,6,10,181,36.72398,3.670848,1.0,0,1.0,0.0,1,0,2,4,Algerian soldiers,2,Algerian Islamic Extremists,It is suspected that this attack was part of a calculated campaign by Islamic extremists to destabilize Algeria by weakening security forces protecting the 'apostate' Algerian government.,,0,0.0,0.0,2,12.0,0.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0,0,0,2008-04-19,10284,3168,9,49,2210
200804200003,0,186,6,705,9.380289,80.377,1.0,0,0.0,0.0,1,0,2,15,,134,Liberation Tigers of Tamil Eelam (LTTE),The Liberation Tigers of Tamil Eelam are suspected of detonating the bomb.,1.0,0,0.0,0.0,2,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2008-04-20,10285,2823,14,89,335
200804200006,0,92,6,248,18.791667,80.816667,3.0,0,0.0,0.0,1,0,6,17,,65,Communist Party of India - Maoist (CPI-Maoist),The specific motive for the attack is unknown or was not reported.,,0,0.0,0.0,6,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,2008-04-20,10286,828,16,61,10967
200804200011,0,185,8,124,43.215187,-2.415702,1.0,0,0.0,0.0,1,0,2,14,Casa del Pueblo,133,Basque Fatherland and Freedom (ETA),The specific motive for the attack is unknown or was not reported.,0.0,0,0.0,1.0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,0,2008-04-20,10287,1818,13,82,692
200804200035,0,95,10,302,33.74324,44.623825,1.0,0,0.0,0.0,1,0,0,3,Iraqi Police Service (IPS),69,Islamic State of Iraq (ISI),The specific motive for the attack is unknown.,1.0,0,0.0,0.0,4,5.0,2.0,0.0,,1.0,0.0,,1,0.0,0,0,0,2008-04-20,10291,574,12,74,1611
